source,ensembl,opentargets,uniprot,taxon,prefname
MONDO_0032928,ENSG00000105810,http://purl.uniprot.org/opentargets/ENSG00000112715,http://purl.uniprot.org/uniprot/P15692,http://purl.uniprot.org/taxonomy/9606,"Vascular endothelial growth factor A, long form"
MONDO_0032928,ENSG00000163599,http://purl.uniprot.org/opentargets/ENSG00000113161,http://purl.uniprot.org/uniprot/P04035,http://purl.uniprot.org/taxonomy/9606,3-hydroxy-3-methylglutaryl-coenzyme A reductase
MONDO_0032928,ENSG00000005844,http://purl.uniprot.org/opentargets/ENSG00000113263,http://purl.uniprot.org/uniprot/Q08881,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase ITK/TSK
MONDO_0032928,ENSG00000182866,http://purl.uniprot.org/opentargets/ENSG00000113327,http://purl.uniprot.org/uniprot/P18507,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit gamma-2
MONDO_0032928,ENSG00000197635,http://purl.uniprot.org/opentargets/ENSG00000115594,http://purl.uniprot.org/uniprot/P14778,http://purl.uniprot.org/taxonomy/9606,Interleukin-1 receptor type 1
MONDO_0032928,ENSG00000105639,http://purl.uniprot.org/opentargets/ENSG00000115705,http://purl.uniprot.org/uniprot/P07202,http://purl.uniprot.org/taxonomy/9606,Thyroid peroxidase
MONDO_0032928,ENSG00000120217,http://purl.uniprot.org/opentargets/ENSG00000119630,http://purl.uniprot.org/uniprot/P49763,http://purl.uniprot.org/taxonomy/9606,Placenta growth factor
MONDO_0032928,ENSG00000136244,http://purl.uniprot.org/opentargets/ENSG00000120217,http://purl.uniprot.org/uniprot/Q9NZQ7,http://purl.uniprot.org/taxonomy/9606,Programmed cell death 1 ligand 1
EFO_0000195,ENSG00000022355,http://purl.uniprot.org/opentargets/ENSG00000120251,http://purl.uniprot.org/uniprot/P42262,http://purl.uniprot.org/taxonomy/9606,Glutamate receptor 2
EFO_0000195,ENSG00000090266,http://purl.uniprot.org/opentargets/ENSG00000120907,http://purl.uniprot.org/uniprot/P35348,http://purl.uniprot.org/taxonomy/9606,Alpha-1A adrenergic receptor
EFO_0000195,ENSG00000091831,http://purl.uniprot.org/opentargets/ENSG00000122025,http://purl.uniprot.org/uniprot/P36888,http://purl.uniprot.org/taxonomy/9606,Receptor-type tyrosine-protein kinase FLT3
EFO_0000195,ENSG00000109390,http://purl.uniprot.org/opentargets/ENSG00000123545,http://purl.uniprot.org/uniprot/Q9P032,http://purl.uniprot.org/taxonomy/9606,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4
EFO_0000195,ENSG00000112033,http://purl.uniprot.org/opentargets/ENSG00000125356,http://purl.uniprot.org/uniprot/O15239,http://purl.uniprot.org/taxonomy/9606,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1
EFO_0000195,ENSG00000112115,http://purl.uniprot.org/opentargets/ENSG00000125675,http://purl.uniprot.org/uniprot/P42263,http://purl.uniprot.org/taxonomy/9606,Glutamate receptor 3
EFO_0000195,ENSG00000113161,http://purl.uniprot.org/opentargets/ENSG00000136244,http://purl.uniprot.org/uniprot/P05231,http://purl.uniprot.org/taxonomy/9606,Interleukin-6
EFO_0000195,ENSG00000115705,http://purl.uniprot.org/opentargets/ENSG00000136521,http://purl.uniprot.org/uniprot/O43674,http://purl.uniprot.org/taxonomy/9606,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial"
EFO_0000195,ENSG00000125675,http://purl.uniprot.org/opentargets/ENSG00000138823,http://purl.uniprot.org/uniprot/P55157,http://purl.uniprot.org/taxonomy/9606,Microsomal triglyceride transfer protein large subunit
EFO_0000195,ENSG00000155511,http://purl.uniprot.org/opentargets/ENSG00000144285,http://purl.uniprot.org/uniprot/P35498,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 1 subunit alpha
EFO_0000195,ENSG00000158125,http://purl.uniprot.org/opentargets/ENSG00000145864,http://purl.uniprot.org/uniprot/P47870,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit beta-2
EFO_0000195,ENSG00000198049,http://purl.uniprot.org/opentargets/ENSG00000146648,http://purl.uniprot.org/uniprot/P00533,http://purl.uniprot.org/taxonomy/9606,Epidermal growth factor receptor
EFO_0000195,ENSG00000012779,http://purl.uniprot.org/opentargets/ENSG00000147246,http://purl.uniprot.org/uniprot/P28335,http://purl.uniprot.org/taxonomy/9606,5-hydroxytryptamine receptor 2C
EFO_0000195,ENSG00000082701,http://purl.uniprot.org/opentargets/ENSG00000147684,http://purl.uniprot.org/uniprot/Q9Y6M9,http://purl.uniprot.org/taxonomy/9606,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9
EFO_0000195,ENSG00000101076,http://purl.uniprot.org/opentargets/ENSG00000148229,http://purl.uniprot.org/uniprot/Q9NRF9,http://purl.uniprot.org/taxonomy/9606,DNA polymerase epsilon subunit 3
EFO_0000195,ENSG00000104267,http://purl.uniprot.org/opentargets/ENSG00000151577,http://purl.uniprot.org/uniprot/P35462,http://purl.uniprot.org/taxonomy/9606,D(3) dopamine receptor
EFO_0000195,ENSG00000111424,http://purl.uniprot.org/opentargets/ENSG00000155511,http://purl.uniprot.org/uniprot/P42261,http://purl.uniprot.org/taxonomy/9606,Glutamate receptor 1
EFO_0000195,ENSG00000113327,http://purl.uniprot.org/opentargets/ENSG00000157404,http://purl.uniprot.org/uniprot/P10721,http://purl.uniprot.org/taxonomy/9606,Mast/stem cell growth factor receptor Kit
EFO_0000195,ENSG00000138823,http://purl.uniprot.org/opentargets/ENSG00000157764,http://purl.uniprot.org/uniprot/P15056,http://purl.uniprot.org/taxonomy/9606,Serine/threonine-protein kinase B-raf
EFO_0000195,ENSG00000146648,http://purl.uniprot.org/opentargets/ENSG00000158125,http://purl.uniprot.org/uniprot/P47989,http://purl.uniprot.org/taxonomy/9606,Xanthine dehydrogenase/oxidase
EFO_0000195,ENSG00000169418,http://purl.uniprot.org/opentargets/ENSG00000160255,http://purl.uniprot.org/uniprot/P05107,http://purl.uniprot.org/taxonomy/9606,Integrin beta-2
EFO_0000195,ENSG00000171105,http://purl.uniprot.org/opentargets/ENSG00000160654,http://purl.uniprot.org/uniprot/P09693,http://purl.uniprot.org/taxonomy/9606,T-cell surface glycoprotein CD3 gamma chain
EFO_0000195,ENSG00000171189,http://purl.uniprot.org/opentargets/ENSG00000160712,http://purl.uniprot.org/uniprot/P08887,http://purl.uniprot.org/taxonomy/9606,Interleukin-6 receptor subunit alpha
EFO_0000195,ENSG00000198695,http://purl.uniprot.org/opentargets/ENSG00000162434,http://purl.uniprot.org/uniprot/P23458,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase JAK1
EFO_0000195,ENSG00000213619,http://purl.uniprot.org/opentargets/ENSG00000163517,http://purl.uniprot.org/uniprot/Q96DB2,http://purl.uniprot.org/taxonomy/9606,Histone deacetylase 11
EFO_0000195,ENSG00000232810,http://purl.uniprot.org/opentargets/ENSG00000163599,http://purl.uniprot.org/uniprot/P16410,http://purl.uniprot.org/taxonomy/9606,Cytotoxic T-lymphocyte protein 4
EFO_0000195,ENSG00000073756,http://purl.uniprot.org/opentargets/ENSG00000164182,http://purl.uniprot.org/uniprot/Q8N183,http://purl.uniprot.org/taxonomy/9606,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2
EFO_0000195,ENSG00000115594,http://purl.uniprot.org/opentargets/ENSG00000165264,http://purl.uniprot.org/uniprot/O95139,http://purl.uniprot.org/taxonomy/9606,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6
EFO_0000195,ENSG00000123545,http://purl.uniprot.org/opentargets/ENSG00000166206,http://purl.uniprot.org/uniprot/P28472,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit beta-3
EFO_0000195,ENSG00000125356,http://purl.uniprot.org/opentargets/ENSG00000166501,http://purl.uniprot.org/uniprot/P05771,http://purl.uniprot.org/taxonomy/9606,Protein kinase C beta type
EFO_0000195,ENSG00000145864,http://purl.uniprot.org/opentargets/ENSG00000166736,http://purl.uniprot.org/uniprot/P46098,http://purl.uniprot.org/taxonomy/9606,5-hydroxytryptamine receptor 3A
EFO_0000195,ENSG00000147684,http://purl.uniprot.org/opentargets/ENSG00000167286,http://purl.uniprot.org/uniprot/P04234,http://purl.uniprot.org/taxonomy/9606,T-cell surface glycoprotein CD3 delta chain
EFO_0000195,ENSG00000151577,http://purl.uniprot.org/opentargets/ENSG00000168356,http://purl.uniprot.org/uniprot/Q9UI33,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 11 subunit alpha
EFO_0000195,ENSG00000160712,http://purl.uniprot.org/opentargets/ENSG00000168412,http://purl.uniprot.org/uniprot/P48039,http://purl.uniprot.org/taxonomy/9606,Melatonin receptor type 1A
EFO_0000195,ENSG00000165264,http://purl.uniprot.org/opentargets/ENSG00000168542,http://purl.uniprot.org/uniprot/P02461,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(III) chain
EFO_0000195,ENSG00000166206,http://purl.uniprot.org/opentargets/ENSG00000168653,http://purl.uniprot.org/uniprot/O43920,http://purl.uniprot.org/taxonomy/9606,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5
EFO_0000195,ENSG00000166736,http://purl.uniprot.org/opentargets/ENSG00000169083,http://purl.uniprot.org/uniprot/P10275,http://purl.uniprot.org/taxonomy/9606,Androgen receptor
EFO_0000195,ENSG00000168356,http://purl.uniprot.org/opentargets/ENSG00000169418,http://purl.uniprot.org/uniprot/P16066,http://purl.uniprot.org/taxonomy/9606,Atrial natriuretic peptide receptor 1
EFO_0000195,ENSG00000169083,http://purl.uniprot.org/opentargets/ENSG00000170906,http://purl.uniprot.org/uniprot/O95167,http://purl.uniprot.org/taxonomy/9606,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3
EFO_0000195,ENSG00000268089,http://purl.uniprot.org/opentargets/ENSG00000171105,http://purl.uniprot.org/uniprot/P06213,http://purl.uniprot.org/taxonomy/9606,Insulin receptor
EFO_0000195,ENSG00000011677,http://purl.uniprot.org/opentargets/ENSG00000171189,http://purl.uniprot.org/uniprot/P39086,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, kainate 1"
EFO_0000195,ENSG00000069431,http://purl.uniprot.org/opentargets/ENSG00000177663,http://purl.uniprot.org/uniprot/Q96F46,http://purl.uniprot.org/taxonomy/9606,Interleukin-17 receptor A
EFO_0000195,ENSG00000070915,http://purl.uniprot.org/opentargets/ENSG00000178035,http://purl.uniprot.org/uniprot/P12268,http://purl.uniprot.org/taxonomy/9606,Inosine-5'-monophosphate dehydrogenase 2
EFO_0000195,ENSG00000102468,http://purl.uniprot.org/opentargets/ENSG00000181104,http://purl.uniprot.org/uniprot/P25116,http://purl.uniprot.org/taxonomy/9606,Proteinase-activated receptor 1
EFO_0000195,ENSG00000110799,http://purl.uniprot.org/opentargets/ENSG00000182866,http://purl.uniprot.org/uniprot/P06239,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase Lck
EFO_0000195,ENSG00000112715,http://purl.uniprot.org/opentargets/ENSG00000183873,http://purl.uniprot.org/uniprot/Q14524,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 5 subunit alpha
EFO_0000195,ENSG00000119630,http://purl.uniprot.org/opentargets/ENSG00000184304,http://purl.uniprot.org/uniprot/Q15139,http://purl.uniprot.org/taxonomy/9606,Serine/threonine-protein kinase D1
EFO_0000195,ENSG00000120251,http://purl.uniprot.org/opentargets/ENSG00000188389,http://purl.uniprot.org/uniprot/Q15116,http://purl.uniprot.org/taxonomy/9606,Programmed cell death protein 1
EFO_0000195,ENSG00000120907,http://purl.uniprot.org/opentargets/ENSG00000196262,http://purl.uniprot.org/uniprot/P62937,http://purl.uniprot.org/taxonomy/9606,Peptidyl-prolyl cis-trans isomerase A
EFO_0000195,ENSG00000136521,http://purl.uniprot.org/opentargets/ENSG00000196569,http://purl.uniprot.org/uniprot/P24043,http://purl.uniprot.org/taxonomy/9606,Laminin subunit alpha-2
EFO_0000195,ENSG00000144285,http://purl.uniprot.org/opentargets/ENSG00000197635,http://purl.uniprot.org/uniprot/P27487,http://purl.uniprot.org/taxonomy/9606,Dipeptidyl peptidase 4
EFO_0000195,ENSG00000147246,http://purl.uniprot.org/opentargets/ENSG00000198049,http://purl.uniprot.org/uniprot/P47901,http://purl.uniprot.org/taxonomy/9606,Vasopressin V1b receptor
EFO_0000195,ENSG00000164182,http://purl.uniprot.org/opentargets/ENSG00000198695,http://purl.uniprot.org/uniprot/P03923,http://purl.uniprot.org/taxonomy/9606,NADH-ubiquinone oxidoreductase chain 6
EFO_0000195,ENSG00000168412,http://purl.uniprot.org/opentargets/ENSG00000198851,http://purl.uniprot.org/uniprot/P07766,http://purl.uniprot.org/taxonomy/9606,T-cell surface glycoprotein CD3 epsilon chain
EFO_0000195,ENSG00000168653,http://purl.uniprot.org/opentargets/ENSG00000213619,http://purl.uniprot.org/uniprot/O75489,http://purl.uniprot.org/taxonomy/9606,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial"
EFO_0000195,ENSG00000170906,http://purl.uniprot.org/opentargets/ENSG00000232810,http://purl.uniprot.org/uniprot/P01375,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor
EFO_0000195,ENSG00000181104,http://purl.uniprot.org/opentargets/ENSG00000254087,http://purl.uniprot.org/uniprot/P07948,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase Lyn
EFO_0000195,ENSG00000183873,http://purl.uniprot.org/opentargets/ENSG00000268089,http://purl.uniprot.org/uniprot/Q9UN88,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit theta
EFO_0000195,ENSG00000117594,http://purl.uniprot.org/opentargets/ENSG00000001626,http://purl.uniprot.org/uniprot/P13569,http://purl.uniprot.org/taxonomy/9606,Cystic fibrosis transmembrane conductance regulator
EFO_0000195,ENSG00000122194,http://purl.uniprot.org/opentargets/ENSG00000004468,http://purl.uniprot.org/uniprot/P28907,http://purl.uniprot.org/taxonomy/9606,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1
EFO_0000195,ENSG00000132170,http://purl.uniprot.org/opentargets/ENSG00000010610,http://purl.uniprot.org/uniprot/P01730,http://purl.uniprot.org/taxonomy/9606,T-cell surface glycoprotein CD4
EFO_0000195,ENSG00000133216,http://purl.uniprot.org/opentargets/ENSG00000012504,http://purl.uniprot.org/uniprot/Q96RI1,http://purl.uniprot.org/taxonomy/9606,Bile acid receptor
EFO_0000195,ENSG00000147123,http://purl.uniprot.org/opentargets/ENSG00000053918,http://purl.uniprot.org/uniprot/P51787,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily KQT member 1
EFO_0000195,ENSG00000149295,http://purl.uniprot.org/opentargets/ENSG00000055118,http://purl.uniprot.org/uniprot/Q12809,http://purl.uniprot.org/taxonomy/9606,Voltage-gated inwardly rectifying potassium channel KCNH2
EFO_0000195,ENSG00000151067,http://purl.uniprot.org/opentargets/ENSG00000065518,http://purl.uniprot.org/uniprot/O95168,http://purl.uniprot.org/taxonomy/9606,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4
EFO_0000195,ENSG00000157388,http://purl.uniprot.org/opentargets/ENSG00000079999,http://purl.uniprot.org/uniprot/Q14145,http://purl.uniprot.org/taxonomy/9606,Kelch-like ECH-associated protein 1
EFO_0000195,ENSG00000178057,http://purl.uniprot.org/opentargets/ENSG00000084674,http://purl.uniprot.org/uniprot/P04114,http://purl.uniprot.org/taxonomy/9606,Apolipoprotein B-100
EFO_0000195,ENSG00000178127,http://purl.uniprot.org/opentargets/ENSG00000087085,http://purl.uniprot.org/uniprot/P22303,http://purl.uniprot.org/taxonomy/9606,Acetylcholinesterase
EFO_0000195,ENSG00000186010,http://purl.uniprot.org/opentargets/ENSG00000093010,http://purl.uniprot.org/uniprot/P21964,http://purl.uniprot.org/taxonomy/9606,Catechol O-methyltransferase
EFO_0000195,ENSG00000012504,http://purl.uniprot.org/opentargets/ENSG00000095303,http://purl.uniprot.org/uniprot/P23219,http://purl.uniprot.org/taxonomy/9606,Prostaglandin G/H synthase 1
EFO_0000195,ENSG00000055118,http://purl.uniprot.org/opentargets/ENSG00000099795,http://purl.uniprot.org/uniprot/P17568,http://purl.uniprot.org/taxonomy/9606,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7
EFO_0000195,ENSG00000095303,http://purl.uniprot.org/opentargets/ENSG00000102001,http://purl.uniprot.org/uniprot/O60840,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1F
EFO_0000195,ENSG00000115159,http://purl.uniprot.org/opentargets/ENSG00000102287,http://purl.uniprot.org/uniprot/P78334,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit epsilon
EFO_0000195,ENSG00000138735,http://purl.uniprot.org/opentargets/ENSG00000104368,http://purl.uniprot.org/uniprot/P00750,http://purl.uniprot.org/taxonomy/9606,Tissue-type plasminogen activator
EFO_0000195,ENSG00000145863,http://purl.uniprot.org/opentargets/ENSG00000104687,http://purl.uniprot.org/uniprot/P00390,http://purl.uniprot.org/taxonomy/9606,"Glutathione reductase, mitochondrial"
EFO_0000195,ENSG00000160791,http://purl.uniprot.org/opentargets/ENSG00000105737,http://purl.uniprot.org/uniprot/Q16478,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, kainate 5"
EFO_0000195,ENSG00000171873,http://purl.uniprot.org/opentargets/ENSG00000109158,http://purl.uniprot.org/uniprot/P48169,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-4
EFO_0000195,ENSG00000186951,http://purl.uniprot.org/opentargets/ENSG00000110944,http://purl.uniprot.org/uniprot/Q9NPF7,http://purl.uniprot.org/taxonomy/9606,Interleukin-23 subunit alpha
EFO_0000195,ENSG00000196876,http://purl.uniprot.org/opentargets/ENSG00000111537,http://purl.uniprot.org/uniprot/P01579,http://purl.uniprot.org/taxonomy/9606,Interferon gamma
EFO_0000195,ENSG00000004468,http://purl.uniprot.org/opentargets/ENSG00000112164,http://purl.uniprot.org/uniprot/P43220,http://purl.uniprot.org/taxonomy/9606,Glucagon-like peptide 1 receptor
EFO_0000195,ENSG00000079999,http://purl.uniprot.org/opentargets/ENSG00000114200,http://purl.uniprot.org/uniprot/P06276,http://purl.uniprot.org/taxonomy/9606,Cholinesterase
EFO_0000195,ENSG00000093010,http://purl.uniprot.org/opentargets/ENSG00000115159,http://purl.uniprot.org/uniprot/P43304,http://purl.uniprot.org/taxonomy/9606,"Glycerol-3-phosphate dehydrogenase, mitochondrial"
EFO_0000195,ENSG00000099795,http://purl.uniprot.org/opentargets/ENSG00000115286,http://purl.uniprot.org/uniprot/O75251,http://purl.uniprot.org/taxonomy/9606,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial"
EFO_0000195,ENSG00000114200,http://purl.uniprot.org/opentargets/ENSG00000116678,http://purl.uniprot.org/uniprot/P48357,http://purl.uniprot.org/taxonomy/9606,Leptin receptor
EFO_0000195,ENSG00000118432,http://purl.uniprot.org/opentargets/ENSG00000117594,http://purl.uniprot.org/uniprot/P28845,http://purl.uniprot.org/taxonomy/9606,11-beta-hydroxysteroid dehydrogenase 1
EFO_0000195,ENSG00000119013,http://purl.uniprot.org/opentargets/ENSG00000118113,http://purl.uniprot.org/uniprot/P22894,http://purl.uniprot.org/taxonomy/9606,Neutrophil collagenase
EFO_0000195,ENSG00000121361,http://purl.uniprot.org/opentargets/ENSG00000118432,http://purl.uniprot.org/uniprot/P21554,http://purl.uniprot.org/taxonomy/9606,Cannabinoid receptor 1
EFO_0000195,ENSG00000143839,http://purl.uniprot.org/opentargets/ENSG00000118972,http://purl.uniprot.org/uniprot/Q9GZV9,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor 23
EFO_0000195,ENSG00000148053,http://purl.uniprot.org/opentargets/ENSG00000119013,http://purl.uniprot.org/uniprot/O43676,http://purl.uniprot.org/taxonomy/9606,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3
EFO_0000195,ENSG00000164418,http://purl.uniprot.org/opentargets/ENSG00000119421,http://purl.uniprot.org/uniprot/P51970,http://purl.uniprot.org/taxonomy/9606,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8
EFO_0000195,ENSG00000166136,http://purl.uniprot.org/opentargets/ENSG00000121361,http://purl.uniprot.org/uniprot/Q15842,http://purl.uniprot.org/taxonomy/9606,ATP-sensitive inward rectifier potassium channel 8
